time,q0,q1,q2,dq0,dq1,dq2,tau0,tau1,tau2
1722873806.42651,-0.135605693,1.428023815,-1.575614452,-0.434833783,-0.969656062,0.08775534,1.02911253,0.593718767,0.445701391
1722873806.42855,-0.136392921,1.426297903,-1.575472236,-0.412355745,-0.967330742,0.087350936,1.039007831,0.60361408,0.46466741
1722873806.4307,-0.13718012,1.42454195,-1.575314283,-0.395303434,-0.982057762,0.086946532,1.024164867,0.633300018,0.474150419
1722873806.4326,-0.137815952,1.421029687,-1.575156331,-0.381351542,-1.002985609,0.078858483,1.039007831,0.722357833,0.4551844
1722873806.43453,-0.138482064,1.419425011,-1.574998379,-0.375925809,-0.978957367,0.079667291,1.088484383,0.791625011,0.436218381
1722873806.43665,-0.139178455,1.417789936,-1.574856162,-0.368174762,-0.94950335,0.071174839,1.053850794,0.534346879,0.426735371
1722873806.43862,-0.139905095,1.416003585,-1.57469821,-0.360423714,-0.965780568,0.065513203,0.984583616,0.509608591,0.426735371
1722873806.44055,-0.140571207,1.414641142,-1.574587703,-0.351122457,-1.007636237,0.054189932,0.940054715,0.742148441,0.436218381
1722873806.44267,-0.14117676,1.413036346,-1.574445486,-0.361973923,-0.908422828,0.064704396,0.97963599,0.653090632,0.436218381
1722873806.44461,-0.14190343,1.411673903,-1.574287534,-0.396078533,-0.872767973,0.067939617,0.920264113,0.35623126,0.436218381
1722873806.44654,-0.142539263,1.409736156,-1.574145317,-0.391427904,-0.957254374,0.084520119,0.920264101,0.440341407,0.426735371
1722873806.44862,-0.143205345,1.407949805,-1.574066401,-0.369724971,-1.021588075,0.075218862,0.910368776,0.697619528,0.426735371
1722873806.45067,-0.143841177,1.406284571,-1.573939919,-0.359648609,-0.991358995,0.06996163,0.900473452,0.588771093,0.426735371
1722873806.45265,-0.144446731,1.4044981,-1.573703051,-0.330194628,-0.955704188,0.067130812,0.841101575,0.470027339,0.426735371
1722873806.45456,-0.145627558,1.402772307,-1.573592424,-0.290664285,-0.951828682,0.061873579,0.836153913,0.62835235,0.426735371
1722873806.45652,-0.146323949,1.401137352,-1.573466063,-0.280587924,-0.949503374,0.062277982,0.8608922,0.658038294,0.426735371
1722873806.45851,-0.146959782,1.399199605,-1.573323846,-0.305391276,-0.975081778,0.069152825,0.915316415,0.474975014,0.369837314
1722873806.46053,-0.146959782,1.397413254,-1.573197484,-0.326319104,-1.006861043,0.074814461,0.949950004,0.445289075,0.341388285
1722873806.46253,-0.148049772,1.394234061,-1.573071122,-0.34027099,-1.001435328,0.072792448,0.984583592,0.623404706,0.369837314
1722873806.46475,-0.148503929,1.392750502,-1.572960615,-0.315467638,-0.99988513,0.069557227,0.954897666,0.732253146,0.426735371
1722873806.46665,-0.149018645,1.391145706,-1.572786808,-0.279812825,-1.015387201,0.047719493,1.004374242,0.732253146,0.426735371
1722873806.46859,-0.149624199,1.389419913,-1.572676182,-0.266636044,-1.010736585,0.027499369,1.009321904,0.75204376,0.426735371
1722873806.47064,-0.150229752,1.387573004,-1.572676182,-0.272061774,-0.989808774,0.016580502,1.029112554,0.761939061,0.426735371
1722873806.47254,-0.150774747,1.385847211,-1.572470903,-0.285238552,-0.998334908,0.022646539,0.989531302,0.667933583,0.426735371
1722873806.47457,-0.151350021,1.383879185,-1.572376132,-0.266636044,-1.007636166,0.027499368,1.009321904,0.75699141,0.445701391
1722873806.47663,-0.151895016,1.381789923,-1.572376132,-0.241057593,-0.945627785,0.029116978,0.999426568,0.766886735,0.46466741
1722873806.47858,-0.152440012,1.380367041,-1.572281241,-0.237182066,-0.928575492,0.038822638,0.994478917,0.633300018,0.474150419
1722873806.4806,-0.152954727,1.37858057,-1.572139144,-0.265860936,-0.941752291,0.041249053,0.974688292,0.682776582,0.417252362
1722873806.4826,-0.153863043,1.376945615,-1.572044373,-0.272836876,-0.958029521,0.048123895,0.999426603,0.509608608,0.417252362
1722873806.48455,-0.153863043,1.375310659,-1.571981192,-0.264310724,-0.98360796,0.040035846,1.024164915,0.53434689,0.445701391
1722873806.48656,-0.154589713,1.372161746,-1.571870565,-0.261985409,-0.937876773,0.04731509,0.969740677,0.539294547,0.4551844
1722873806.48853,-0.155104429,1.370890141,-1.571775794,-0.282138133,-0.947953105,0.066322006,0.969740677,0.544242203,0.398286343
1722873806.49052,-0.155437469,1.36946702,-1.571649432,-0.279037714,-0.971206236,0.079262885,0.994478965,0.549189854,0.341388285
1722873806.49251,-0.155891657,1.367771506,-1.57152307,-0.258109885,-0.982832825,0.074410056,0.969740677,0.737200785,0.322422266
1722873806.4945,-0.156739414,1.366045713,-1.571286082,-0.216254228,-0.947178018,0.062277982,0.870787525,0.865839839,0.303456247
1722873806.49661,-0.157163292,1.36435008,-1.57115972,-0.196101505,-0.920049357,0.057425153,0.880682826,0.776782036,0.293973237
1722873806.49871,-0.157163292,1.362684846,-1.57115972,-0.176723886,-0.92470001,0.053785532,0.930159378,0.658038282,0.284490228
1722873806.50067,-0.157889962,1.359293818,-1.570891142,-0.141069067,-0.926250219,0.065513206,1.014269543,0.573928142,0.26552422
1722873806.50263,-0.158313841,1.357628584,-1.570796371,-0.179824305,-0.962680101,0.068748425,1.004374242,0.588771105,0.26552422
1722873806.50472,-0.158646911,1.35596323,-1.570670009,-0.208503181,-0.978182173,0.074410057,0.989531279,0.677828908,0.275007224
1722873806.50657,-0.159010231,1.354358554,-1.570559382,-0.21005339,-0.958029461,0.067939616,0.940054715,0.667933583,0.284490228
1722873806.50857,-0.159373552,1.353147507,-1.570417285,-0.185250038,-0.937876749,0.064704397,0.930159402,0.613509369,0.256041205
1722873806.51057,-0.159736902,1.351421595,-1.570275068,-0.16122179,-0.980507529,0.072388044,0.930159402,0.613509369,0.237075198
1722873806.51258,-0.160312176,1.349998593,-1.570069671,-0.139518857,-0.972756493,0.078049679,0.969740653,0.702567196,0.161211139
1722873806.515,-0.160675496,1.348696709,-1.569959164,-0.135643333,-0.924699998,0.078454083,0.93015939,0.786677361,0.180177158
1722873806.51669,-0.160917699,1.345638633,-1.569848537,-0.145719695,-0.870442677,0.070770437,0.920264077,0.722357821,0.208626184
1722873806.51857,-0.16125077,1.34391284,-1.569722176,-0.151920533,-0.847964656,0.065513203,0.935107052,0.658038282,0.23707521
1722873806.52063,-0.161553532,1.342610836,-1.569579959,-0.154245847,-0.880519044,0.059851567,0.949950027,0.72235781,0.199143171
1722873806.52254,-0.161856323,1.341248393,-1.569437861,-0.143394381,-0.885169661,0.06874842,0.989531302,0.801520312,0.161211133
1722873806.52452,-0.162159085,1.339855671,-1.5693115,-0.155020952,-0.894470906,0.077645274,0.949950039,0.628352344,0.123279101
1722873806.52654,-0.162492156,1.337978363,-1.569137692,-0.172073257,-0.927800417,0.082902506,0.949950027,0.717410195,0.104313087
1722873806.52852,-0.162764639,1.336282849,-1.56897974,-0.150370324,-0.927025294,0.083711314,0.905421114,0.75699144,0.113796094
1722873806.53113,-0.163037151,1.334950686,-1.568679571,-0.137968647,-0.901446855,0.093416977,0.949950051,0.8509969,0.094830078
1722873806.53273,-0.16346103,1.33222568,-1.568537354,-0.12866739,-0.920049393,0.094630183,0.920264113,0.895525789,0.066381055
1722873806.53458,-0.163703233,1.330499887,-1.568379402,-0.126342076,-0.89602114,0.099887413,0.860892224,0.850996888,0.066381057
1722873806.53664,-0.163945466,1.329349279,-1.56822145,-0.11239019,-0.868117368,0.090990558,0.870787513,0.895525789,0.066381057
1722873806.53863,-0.1641877,1.328047395,-1.567921281,-0.115490609,-0.834012771,0.083306913,0.920264077,0.771834397,0.037932032
1722873806.54059,-0.164399624,1.326200485,-1.567921281,-0.115490609,-0.836338079,0.078049682,0.935107052,0.717410183,0.009483008
1722873806.54264,-0.164641857,1.324353456,-1.567763329,-0.094562781,-0.825486577,0.074814461,0.930159402,0.697619557,0.037932032
1722873806.54462,-0.16491434,1.32311213,-1.567605376,-0.085261527,-0.867342222,0.072388045,0.940054703,0.836153913,0.075864065
1722873806.54657,-0.165126294,1.321598291,-1.567431569,-0.088361946,-0.834787822,0.06793962,0.920264065,0.662985945,0.075864065
1722873806.54863,-0.165338218,1.319932938,-1.567273617,-0.090687259,-0.837888253,0.065513204,0.855944538,0.727305472,0.075864065
1722873806.55073,-0.165550172,1.318509936,-1.567147255,-0.093012571,-0.802233434,0.073196849,0.806467986,0.737200779,0.066381057
1722873806.55254,-0.165701568,1.317026377,-1.566973567,-0.075185162,-0.780530488,0.086542131,0.791625023,0.72730546,0.075864065
1722873806.55461,-0.166125447,1.315421581,-1.566625953,-0.071309638,-0.785956228,0.099078611,0.791625023,0.588771093,0.028449024
1722873806.55654,-0.166125447,1.313938141,-1.566625953,-0.076735371,-0.851840138,0.10514465,0.791625023,0.707514846,-0.018966016
1722873806.55851,-0.166549325,1.31251502,-1.566310048,-0.111615086,-0.817735541,0.074005657,0.831206274,0.737200791,-0.009483008
1722873806.56051,-0.166549325,1.310910225,-1.566310048,-0.137968647,-0.804558766,0.040844652,0.870787525,0.717410159,0.028449024
1722873806.56251,-0.166821837,1.308064222,-1.566025734,-0.129442495,-0.778980303,0.047719492,0.910368776,0.75204376,0.04741504
1722873806.56454,-0.166912675,1.306792498,-1.565930963,-0.075185162,-0.77432965,0.060660371,0.900473452,0.75699141,0.066381057
1722873806.56661,-0.16709432,1.305551171,-1.565836072,-0.065883905,-0.758052433,0.054594335,0.850996888,0.672881246,0.104313086
1722873806.56857,-0.167215437,1.304552078,-1.56570971,-0.057357752,-0.774329638,0.047719494,0.846049237,0.667933583,0.094830078
1722873806.5707,-0.167518228,1.303371191,-1.565504432,-0.038755238,-0.811534679,0.056211946,0.8608922,0.766886711,0.066381055
1722873806.5725,-0.167518228,1.302129745,-1.56537807,-0.0162772,-0.796807683,0.071174836,0.870787501,0.75699141,0.04741504
1722873806.57458,-0.16782099,1.299525976,-1.565283179,-0.053482231,-0.750301409,0.059851566,0.895525789,0.697619534,0.123279108
1722873806.57655,-0.167942107,1.298133135,-1.565141082,-0.070534536,-0.737124622,0.05378553,0.92521174,0.672881258,0.161211137
1722873806.57855,-0.168093503,1.296922088,-1.564998865,-0.07130964,-0.721622539,0.067130812,0.940054715,0.687724233,0.123279104
1722873806.58076,-0.168244869,1.296013832,-1.564904094,-0.064333695,-0.702244925,0.078454082,0.945002365,0.682776582,0.075864063
1722873806.58262,-0.168396264,1.294772387,-1.564714551,-0.077510476,-0.685192621,0.068344019,0.92521174,0.613509405,0.094830078
1722873806.5846,-0.168517381,1.293621778,-1.564635515,-0.086811733,-0.689843237,0.048932701,0.93510704,0.712462533,0.132762107
1722873806.5866,-0.168729305,1.292622685,-1.564556599,-0.072859848,-0.671240735,0.041653457,0.920264077,0.816363311,0.180177152
1722873806.58857,-0.168729305,1.291532755,-1.564461827,-0.055032438,-0.626284647,0.042462262,0.905421114,0.732253158,0.21810919
1722873806.59054,-0.168971539,1.288989305,-1.564382792,-0.06355859,-0.631710374,0.036396224,0.870787525,0.692671907,0.256041217
1722873806.59252,-0.169092655,1.287959933,-1.56428802,-0.048056495,-0.633260584,0.036396225,0.870787525,0.638247681,0.218109179
1722873806.59457,-0.169153214,1.287081957,-1.564145803,-0.008526152,-0.634035707,0.03882264,0.870787513,0.643195319,0.227592182
1722873806.59658,-0.169304579,1.285931349,-1.564145803,-0.00155021,-0.637136137,0.042462263,0.870787501,0.603614056,0.256041205
1722873806.59858,-0.169425696,1.284720182,-1.564082623,-0.023253143,-0.664264798,0.041653458,0.865839839,0.707514834,0.26552422
1722873806.60065,-0.169577092,1.28369081,-1.563987851,-0.007751048,-0.628609955,0.028712578,0.90542109,0.72730546,0.246558213
1722873806.60262,-0.169698209,1.281692505,-1.56392467,-0.016277201,-0.63713609,0.032352198,0.945002341,0.776782036,0.256041217
1722873806.60474,-0.169758737,1.280723572,-1.563877344,-0.030229088,-0.626284623,0.04084465,0.949950004,0.806467986,0.275007224
1722873806.60652,-0.169789016,1.279754639,-1.563829899,-0.009301259,-0.581328559,0.036800626,0.8608922,0.722357833,0.303456247
1722873806.60855,-0.169940412,1.278785825,-1.563750982,0.017052305,-0.541023135,0.028712577,0.831206274,0.643195331,0.322422266
1722873806.61053,-0.17003125,1.27784729,-1.563703537,-0.013176781,-0.59062984,0.027499369,0.850996888,0.712462509,0.331905276
1722873806.61253,-0.170212924,1.276848078,-1.563577175,-0.044956076,-0.605356824,0.030330186,0.900473452,0.732253134,0.312939256
1722873806.6147,-0.170212924,1.275818586,-1.563513994,-0.055807543,-0.562726057,0.030734589,0.92521174,0.747096109,0.293973237
1722873806.61656,-0.170303762,1.274728656,-1.563513994,-0.051156914,-0.523970819,0.030734589,0.920264089,0.682776582,0.284490228
1722873806.61856,-0.170485407,1.273578167,-1.563387632,-0.046506286,-0.544123542,0.027094967,0.93015939,0.811415672,0.341388285
1722873806.62053,-0.170545965,1.272518396,-1.563308597,-0.03100419,-0.553424788,0.032756601,0.920264077,0.791625047,0.360354304
1722873806.62252,-0.170606524,1.270732045,-1.56322968,-0.020927829,-0.559625638,0.023859746,0.93510704,0.821310973,0.331905276
1722873806.62454,-0.170667082,1.26982367,-1.563182235,-0.01782741,-0.520095313,0.025072954,0.910368752,0.801520336,0.293973237
1722873806.62655,-0.17075792,1.268854856,-1.563119054,-0.010076362,-0.473589027,0.029116979,0.964792967,0.811415648,0.26552422
1722873806.62855,-0.170818478,1.268067598,-1.563040018,-0.024028248,-0.503818113,0.039631443,0.895525789,0.8509969,0.26552422
1722873806.63078,-0.170909286,1.26728034,-1.562992692,-0.042630762,-0.533272099,0.035183016,0.945002365,0.811415648,0.275007224
1722873806.63259,-0.170969844,1.266371965,-1.562850475,-0.054257333,-0.520095313,0.031947796,0.920264089,0.811415637,0.284490228
1722873806.63453,-0.171000123,1.265554547,-1.562771559,-0.026353562,-0.45653671,0.024264149,0.940054703,0.791624999,0.26552422
1722873806.63654,-0.171090961,1.264646292,-1.562708378,0.023253143,-0.446460354,0.008896854,0.93015939,0.776782036,0.26552422
1722873806.63852,-0.171090961,1.263768196,-1.562708378,0.058907962,-0.459637135,-0.00485283,0.945002365,0.766886735,0.275007224
1722873806.64063,-0.171242356,1.263102055,-1.562550306,0.049606705,-0.454211396,0.00161761,0.940054715,0.78172971,0.284490228
1722873806.64256,-0.171242356,1.262284517,-1.56247139,0.037205029,-0.4394844,0.011323269,0.940054715,0.742148447,0.26552422
1722873806.64454,-0.171242356,1.26143682,-1.562392354,0.024803352,-0.408480221,0.038013833,0.940054715,0.732253122,0.26552422
1722873806.64658,-0.171333194,1.260256052,-1.562376618,0.023253143,-0.399178964,0.019815722,0.910368764,0.737200785,0.293973243
1722873806.64873,-0.171363473,1.259559631,-1.562297583,0.010851467,-0.337945682,0.018602514,0.880682814,0.727305484,0.28449024
1722873806.65063,-0.171393752,1.258832932,-1.562234402,0.013951886,-0.315467638,0.025072954,0.865839839,0.712462521,0.341388291
1722873806.65259,-0.171454281,1.258287907,-1.562187076,0.007751048,-0.350347352,0.037609432,0.90542109,0.722357833,0.341388285
1722873806.65457,-0.17148456,1.257712603,-1.56210804,0.002325314,-0.373600495,0.031947797,0.910368752,0.732253146,0.360354298
1722873806.65656,-0.171545118,1.257137418,-1.562076449,-0.0162772,-0.372050285,0.012132075,0.895525789,0.75204376,0.360354304
1722873806.65855,-0.171545118,1.256622672,-1.562029004,0.006975943,-0.333295047,0.016176099,0.870787501,0.791625011,0.369837314
1722873806.66055,-0.171605676,1.255502462,-1.561997414,0.009301257,-0.320118266,0.021433331,0.915316415,0.766886735,0.350871295
1722873806.66255,-0.171605676,1.255108833,-1.561950088,0.011626571,-0.306166381,0.025881759,0.915316415,0.722357833,0.331905276
1722873806.66472,-0.171635956,1.254654646,-1.561918497,0.01782741,-0.292214495,0.025477357,0.890578127,0.791625023,0.331905276
1722873806.66661,-0.171696514,1.2541399,-1.561902642,0.003875524,-0.261985415,0.010110062,0.865839839,0.771834397,0.331905276
1722873806.66854,-0.171726793,1.253594875,-1.561792135,-0.006200838,-0.24803353,0.021028929,0.865839839,0.75204376,0.331905276
1722873806.67057,-0.171817631,1.25308013,-1.561792135,-0.017052305,-0.237182063,0.04084465,0.900473452,0.761939061,0.331905276
1722873806.67254,-0.171787351,1.252626061,-1.561792135,0,-0.232531431,0.031138991,0.890578151,0.747096086,0.331905276
1722873806.67451,-0.17184791,1.252232432,-1.561760545,0.003100419,-0.212378713,0.007683647,0.959845376,0.747096086,0.312939256
1722873806.67654,-0.171878189,1.251869202,-1.561697364,0.033329505,-0.19920193,0.00647044,0.959845364,0.747096086,0.312939256
1722873806.67854,-0.171908468,1.251536131,-1.561681509,0.027903771,-0.183699831,0.012132075,0.979635978,0.796572661,0.322422266
1722873806.68054,-0.171908468,1.25120306,-1.561681509,0.015502095,-0.185250038,0.00485283,0.979635966,0.786677361,0.331905276
1722873806.68261,-0.171999276,1.250567198,-1.561618328,-0.0162772,-0.179824305,0.010514465,0.949950027,0.801520336,0.331905276
1722873806.68459,-0.172029555,1.250294685,-1.561618328,-0.030229086,-0.179824305,0.00647044,0.940054703,0.761939085,0.331905276
1722873806.68684,-0.172059834,1.250052452,-1.561602592,-0.037205029,-0.1790492,0.002830818,0.949950004,0.771834385,0.312939256
1722873806.68883,-0.172059834,1.249870777,-1.561571002,-0.024803352,-0.1464948,0.00161761,0.93510704,0.771834385,0.312939256
1722873806.69075,-0.172090113,1.249628544,-1.561539292,-0.012401676,-0.109289771,0.007683647,0.920264077,0.781729698,0.322422266
1722873806.69261,-0.172150671,1.249446869,-1.561539292,-0.010851467,-0.082936209,-0.005257232,0.895525789,0.826258612,0.312939256
1722873806.69473,-0.172150671,1.249144077,-1.561507702,-0.003100419,-0.096888095,-0.006874842,0.895525789,0.806467986,0.312939256
1722873806.69651,-0.172120392,1.249022961,-1.561507702,0.039530343,-0.095337886,-0.006066037,0.885630488,0.821310949,0.322422266
1722873806.69886,-0.172150671,1.248932123,-1.561491966,0.073634952,-0.06355859,-0.004044025,0.910368776,0.791625011,0.293973249
1722873806.70079,-0.172180951,1.248871565,-1.561476111,0.07983579,-0.015502095,-0.00323522,0.949950027,0.727305484,0.293973249
1722873806.70255,-0.17221123,1.248659611,-1.561476111,0.067434114,-0.004650629,-0.002830817,0.949950027,0.707514858,0.293973249
1722873806.70453,-0.172241509,1.248599172,-1.561476111,0.031779295,-0.020927829,-0.006874842,0.900473464,0.727305472,0.331905276
1722873806.70656,-0.172271788,1.248599172,-1.561476111,0.003100419,-0.018602514,-0.007683647,0.900473464,0.722357821,0.293973249
1722873806.70856,-0.172302067,1.248538613,-1.561476111,-0.026353562,-0.012401676,-0.006874842,0.920264089,0.722357821,0.256041223
1722873806.71055,-0.172302067,1.248538613,-1.561476111,-0.028678876,-0.002325314,-0.00323522,0.940054715,0.712462497,0.21810919
1722873806.71255,-0.172302067,1.248568892,-1.561491966,-0.007751048,0.013951886,-0.0161761,0.940054715,0.697619534,0.161211139
1722873806.7151,-0.172332346,1.248568892,-1.561507702,0.006200838,0.017052305,-0.033161004,0.920264089,0.727305484,0.085347071
1722873806.71676,-0.172332346,1.248599172,-1.561491966,0.015502095,0.017052305,-0.022646539,0.890578139,0.732253146,0
1722873806.71875,-0.172362626,1.248629332,-1.561523557,0.018602514,0.020152724,-0.015367294,0.855944538,0.747096109,-0.009483008
1722873806.72069,-0.172362626,1.24868989,-1.561523557,0.035654819,0.050381809,0.00323522,0.806467962,0.737200785,-0.009483008
1722873806.72261,-0.172423184,1.248780727,-1.561539292,0.023253143,0.068209219,0,0.806467962,0.776782036,0.028449024
1722873806.7246,-0.172453463,1.248871565,-1.561555147,0.010851467,0.064333695,-0.00323522,0.846049213,0.766886735,-0.009483008
1722873806.72665,-0.172483742,1.248962402,-1.561649919,0.026353563,0.080610895,-0.033161004,0.855944538,0.801520324,-0.037932032
1722873806.72876,-0.172514021,1.249083519,-1.561634183,0.03875524,0.11239019,-0.025072955,0.826258612,0.8608922,-0.08534707
1722873806.73074,-0.172604829,1.249234915,-1.561697364,0.032554401,0.123241657,-0.010110063,0.831206274,0.841101575,-0.123279099
1722873806.73274,-0.172604829,1.249325752,-1.561760545,0.038755238,0.081386,-0.013749685,0.850996888,0.875735164,-0.142245114
1722873806.73465,-0.172695667,1.249658823,-1.561807871,0.010851467,0.078285581,-0.033161004,0.880682814,0.945002341,-0.123279101
1722873806.73663,-0.172786504,1.249931335,-1.561871052,-0.006200838,0.088361943,-0.036800627,0.865839839,0.969740629,-0.151728123
1722873806.73854,-0.172816783,1.250052452,-1.561981678,-0.058132857,0.154245847,-0.060660373,0.865839839,0.915316415,-0.265524217
1722873806.74075,-0.172847062,1.250203848,-1.562044859,-0.0325544,0.145719698,-0.077240876,0.895525789,0.940054703,-0.28449024
1722873806.74274,-0.1729379,1.25047636,-1.562155485,-0.0162772,0.138743755,-0.072792448,0.92521174,0.92521174,-0.218109185
1722873806.74482,-0.172998458,1.250658035,-1.562250257,-0.019377619,0.137968649,-0.057829556,0.900473464,1.05879848,-0.237075198
1722873806.74666,-0.173089266,1.250991106,-1.562392354,-0.021702933,0.174398577,-0.059042763,0.880682838,1.009321916,-0.293973243
1722873806.74885,-0.173240662,1.251263618,-1.562613487,-0.022478038,0.179049206,-0.062277983,0.885630488,1.009321916,-0.331905276
1722873806.75082,-0.173240662,1.251505852,-1.562755704,-0.024803352,0.175948784,-0.078049679,0.949950004,0.870787525,-0.331905276
1722873806.75272,-0.173392057,1.251808643,-1.56286633,-0.023253143,0.17749899,-0.082902509,0.940054691,0.92521174,-0.369837308
1722873806.75475,-0.173482895,1.252535224,-1.563008428,-0.010076362,0.209278286,-0.103122634,0.875735164,1.039007819,-0.40776934
1722873806.75668,-0.173573732,1.252777457,-1.563324451,-0.024803352,0.216254228,-0.103122634,0.870787513,1.034060168,-0.369837308
1722873806.75874,-0.173604012,1.252989411,-1.563324451,-0.01782741,0.189900666,-0.096652193,0.865839863,1.024164891,-0.331905276
1722873806.76086,-0.173725098,1.253352642,-1.563498139,-0.013951886,0.191450876,-0.089372948,0.890578151,1.048903179,-0.312939256
1722873806.76295,-0.173997611,1.253837109,-1.563845754,-0.0488316,0.235631847,-0.107166663,0.940054715,1.019217229,-0.388803321
1722873806.76466,-0.17402789,1.2541399,-1.564066887,-0.072084743,0.263535619,-0.125769183,0.940054715,1.03406018,-0.455184382
1722873806.76676,-0.174149007,1.254836321,-1.56425643,-0.06355859,0.2604352,-0.130622008,0.900473452,1.133013296,-0.426735359
1722873806.76859,-0.174270093,1.255381346,-1.564477563,-0.06355859,0.269736457,-0.14113647,0.880682826,1.142908597,-0.426735359
1722873806.77073,-0.174360931,1.255744696,-1.564698696,-0.068984324,0.286013657,-0.137092444,0.910368764,1.063746095,-0.445701373
1722873806.77269,-0.174451768,1.256168604,-1.565188408,-0.060458171,0.296865124,-0.144776097,0.930159402,0.940054703,-0.512082434
1722873806.77477,-0.174603164,1.256652951,-1.565504432,-0.026353562,0.2767124,-0.149628925,0.940054727,0.979635978,-0.483633417
1722873806.77674,-0.174724281,1.257137418,-1.565504432,-0.027903771,0.280587924,-0.174701875,0.959845364,1.039007866,-0.445701391
1722873806.77864,-0.174996763,1.257561207,-1.565962553,-0.043405867,0.306166381,-0.177532688,0.97963599,1.039007843,-0.483633423
1722873806.78084,-0.174996763,1.257561207,-1.565962553,-0.040305448,0.299190438,-0.177128285,0.97963599,1.078589094,-0.540531474
1722873806.78265,-0.175269276,1.259135723,-1.566578627,-0.052707124,0.302290857,-0.182385516,1.00932194,1.098379731,-0.606912535
1722873806.78467,-0.175360084,1.259589911,-1.566878676,-0.079060687,0.331744838,-0.185620737,0.999426603,0.999426615,-0.540531468
1722873806.7865,-0.175450921,1.260134935,-1.56716311,-0.065108802,0.343371409,-0.18400313,0.964792991,1.043955517,-0.568980479
1722873806.78857,-0.175602317,1.260800958,-1.56749475,-0.045731182,0.373600507,-0.184407532,0.954897666,0.984583616,-0.654327559
1722873806.79055,-0.175874799,1.261315703,-1.568142533,-0.037980133,0.339495897,-0.222421366,0.984583592,0.964792991,-0.654327559
1722873806.79314,-0.176056474,1.261830449,-1.568537354,-0.050381809,0.327094221,-0.236171049,0.989531255,0.920264077,-0.616395533
1722873806.79479,-0.17620787,1.262647867,-1.568916559,-0.085261527,0.377476031,-0.263670421,0.954897666,1.088484395,-0.673293567
1722873806.79671,-0.17620787,1.263374567,-1.568916559,-0.098438309,0.420881897,-0.2600308,0.93510704,1.073641419,-0.730191612
1722873806.79867,-0.176480353,1.264827967,-1.569832802,-0.082936214,0.478239655,-0.276206905,0.925211716,1.024164844,-0.806055665
1722873806.80065,-0.176662028,1.265342593,-1.57073319,-0.081386001,0.453436297,-0.288338977,0.964792967,0.994478917,-0.692259574
1722873806.80261,-0.176662028,1.265342593,-1.57073319,-0.080610895,0.441809726,-0.294405013,0.984583592,1.019217205,-0.635361528
1722873806.80496,-0.176904261,1.26658392,-1.571175456,-0.053482229,0.415456164,-0.312198728,1.019217205,1.083536768,-0.483633411
1722873806.80653,-0.177116185,1.26728034,-1.571649432,-0.046506286,0.432508481,-0.329588038,0.994478941,1.133013344,-0.417252356
1722873806.80868,-0.177237302,1.268218994,-1.572802544,-0.07983579,0.474364138,-0.3396981,0.979635978,1.058798492,-0.407769346
1722873806.81081,-0.177509785,1.269551277,-1.573339701,-0.082936209,0.482115179,-0.345359731,0.98458364,1.048903167,-0.379320318
1722873806.81276,-0.177509785,1.269551277,-1.573339701,-0.086036628,0.489866221,-0.351021361,0.989531302,1.039007843,-0.350871289
1722873806.8148,-0.177842855,1.271125555,-1.574477077,-0.042630763,0.502267885,-0.379329526,0.979635966,1.00932188,-0.312939256
1722873806.81662,-0.177994251,1.271943092,-1.574998379,-0.058907965,0.526296127,-0.393079203,0.969740653,0.959845328,-0.369837314
1722873806.81874,-0.178297013,1.273396492,-1.5761832,-0.07596027,0.518545079,-0.398336434,0.979635978,0.92521174,-0.398286343
1722873806.82079,-0.178297013,1.273396492,-1.5761832,-0.076735373,0.48676579,-0.389843988,0.999426615,0.940054703,-0.369837314
1722873806.82264,-0.178539246,1.274698377,-1.577905059,-0.092237468,0.460412228,-0.395910054,0.945002389,1.098379719,-0.312939262
1722873806.82453,-0.178690612,1.275667191,-1.577905059,-0.076735373,0.54567374,-0.41532138,0.915316415,1.048903167,-0.36983732
1722873806.82708,-0.178902566,1.276484728,-1.578521132,-0.068984325,0.568926883,-0.41774779,0.920264077,1.034060192,-0.388803339
1722873806.82879,-0.179084241,1.277393103,-1.579121351,-0.086811735,0.577453041,-0.420983005,0.994478917,0.905421114,-0.331905288
1722873806.83066,-0.179417282,1.278422594,-1.580606341,-0.103864041,0.529396534,-0.418960983,0.954897666,1.043955493,-0.275007236
1722873806.8327,-0.179417282,1.279179454,-1.581254005,-0.110064878,0.546448827,-0.400762856,0.865839839,1.251757073,-0.369837314
1722873806.83479,-0.179689795,1.281117201,-1.581885815,-0.077510476,0.558850503,-0.418960983,0.945002341,1.439768004,-0.445701385
1722873806.83676,-0.179931998,1.281965017,-1.582612514,-0.083711314,0.617758489,-0.446055967,0.974688292,1.330919552,-0.50259943
1722873806.83873,-0.179931998,1.281965017,-1.582612514,-0.086811733,0.642561853,-0.461018866,0.989531267,1.202280474,-0.50259943
1722873806.84056,-0.18023479,1.283781648,-1.584160566,-0.089912152,0.603031516,-0.466276073,0.969740653,1.093432045,-0.464667398
1722873806.84267,-0.180446714,1.284780741,-1.585487604,-0.060458171,0.55187459,-0.462636441,0.984583616,1.118170333,-0.398286343
1722873806.84488,-0.180567831,1.285658836,-1.586166859,-0.052707124,0.569702005,-0.461827636,0.984583616,1.246809387,-0.436218375
1722873806.84671,-0.180900872,1.2877177,-1.586861849,-0.088361943,0.561175847,-0.483665377,0.984583616,1.415029693,-0.550014472
